,date,review,rating,status,length,label,language_score,language,scores,compound,sentiment
110,2021-03-06,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999979956623967}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
111,2021-03-06,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999966249471501}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
112,2021-03-06,i've learned a lot form this course. thank yo coursera for givin this course for free,5,completer,85,pos,"{'language': 'en', 'score': 0.999998664778003}",en,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7003}",0.7003,pos
113,2021-03-06,this is very informative and helpful for the beginners.,4,completer,55,pos,"{'language': 'en', 'score': 0.9999963660985195}",en,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.4703}",0.4703,pos
114,2021-03-06,Nice,5,completer,4,pos,"{'language': 'ro', 'score': 0.9999963394902402}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
115,2021-03-06,very useful,5,completer,11,pos,"{'language': 'en', 'score': 0.999995542229777}",en,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,pos
116,2021-03-06,It's helping me,5,completer,15,pos,"{'language': 'en', 'score': 0.9999957151839598}",en,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",0.296,pos
117,2021-03-06,good,4,completer,4,pos,"{'language': 'so', 'score': 0.9999977778174804}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
118,2021-03-06,"This has been the most elaborate and easy to learn online course I've ever undertaken and all credit goes to Charles Severance Ph.D. and his team for putting together such great content. Last but not least, thanks to the Coursera team and platform for the wonderful initiative.",5,completer,277,pos,"{'language': 'en', 'score': 0.9999972965170834}",en,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.9192}",0.9192,pos
119,2021-03-06,very useful for beginners,4,completer,25,pos,"{'language': 'no', 'score': 0.9999939734074413}",no,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
120,2021-03-06,"Very good course for programming rookies, very catchy and not boring at all! Good Job Prof. Chuck",5,completer,97,pos,"{'language': 'en', 'score': 0.9999967687171573}",en,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.8099}",0.8099,pos
121,2021-03-06,"Fantastic course, explanation in the most lucid way as possible.",5,completer,64,pos,"{'language': 'en', 'score': 0.9999962667924961}",en,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}",0.5574,pos
122,2021-03-06,The course explains all the syntaxes of python programming and some examples.overall its good but need some more complex problems to be said by professor.Finally thank you charles severance sir,5,completer,193,pos,"{'language': 'en', 'score': 0.9999981583055002}",en,"{'neg': 0.11, 'neu': 0.747, 'pos': 0.144, 'compound': 0.0599}",0.0599,pos
123,2021-03-06,The best,5,completer,8,pos,"{'language': 'en', 'score': 0.9999974499730571}",en,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,pos
124,2021-03-06,"I hadn't programmed in a long while and wanted to get back to my favorite programming language, though I had already been taught a lot of this stuff I definitely can say this is one of the most well taught programming classes I've taken, very clear examples, trying to make examples with everyday life and explained in a very easy way. If you are trying to learn to code I could not recommend this enough, it's great!",5,completer,417,pos,"{'language': 'en', 'score': 0.9999959853395533}",en,"{'neg': 0.025, 'neu': 0.753, 'pos': 0.222, 'compound': 0.9474}",0.9474,pos
125,2021-03-06,good,5,completer,4,pos,"{'language': 'so', 'score': 0.999999368056175}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
126,2021-03-05,"Bestest course, dr chuck is Rock",5,completer,32,pos,"{'language': 'fr', 'score': 0.5714278232885209}",fr,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
127,2021-03-05,The structure of the class is very ingenious. This has made it easier for me to keep track of my learning progress. Professor taught the issues very clearly and easily. The quizs and assignments are very clear and helpful in helping me to systematize the knowledge I have learned.Thanks again to Coursera and the University of Michigan for such a good course.,5,completer,359,pos,"{'language': 'en', 'score': 0.9999973704456766}",en,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9653}",0.9653,pos
128,2021-03-05,"This course is good for beginners who want to learn python in an interactive way. The initial weeks are just to get familiar and installation but exercise in week 5,6,7 will really help to get initial confidence.",5,completer,212,pos,"{'language': 'en', 'score': 0.9999967469342292}",en,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8895}",0.8895,pos
129,2021-03-05,Great class,5,completer,11,pos,"{'language': 'en', 'score': 0.9999925604516009}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
130,2021-03-05,Professor Charles is knowledgeable and good!,5,completer,44,pos,"{'language': 'en', 'score': 0.9999961335447879}",en,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4926}",0.4926,pos
131,2021-03-05,More assignment is required. Very basic level course. ,2,completer,54,neg,"{'language': 'en', 'score': 0.9999973507753386}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
132,2021-03-05,This course had thought me all the basics of python .I had undergone a great experience with the way you taught.,5,completer,112,pos,"{'language': 'en', 'score': 0.9999975898924272}",en,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6249}",0.6249,pos
133,2021-03-05,it was a really good experience,5,completer,31,pos,"{'language': 'en', 'score': 0.9999983595023105}",en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",0.4927,pos
134,2021-03-05,Very informative course.,5,completer,24,pos,"{'language': 'en', 'score': 0.9999955112057148}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
135,2021-03-05,This course has great foundational concepts. I am already enrolled in another Python class from University of Michigan so the content went by very quickly. This is a great course for an absolute beginner. For those that know about functions at a greater depth you can complete all assignments in a few hours.,5,completer,308,pos,"{'language': 'en', 'score': 0.999998410785051}",en,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.8934}",0.8934,pos
136,2021-03-05,Excellent course,5,completer,16,pos,"{'language': 'fr', 'score': 0.9999959034267119}",fr,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
137,2021-03-05,very nice teaching python,5,completer,25,pos,"{'language': 'en', 'score': 0.9999961913619542}",en,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.4754}",0.4754,pos
138,2021-03-05,Great course! I started with zero experience in programming and feel like it was broken down enough for me to keep up and get a good understanding of each concept. Dr. Chuck is engaging and makes it fun to learn these very basics. Looking forward to more courses!,5,completer,263,pos,"{'language': 'en', 'score': 0.9999988384935778}",en,"{'neg': 0.053, 'neu': 0.679, 'pos': 0.268, 'compound': 0.9133}",0.9133,pos
139,2021-03-05,"Great Course, Worth for beginners of python or coding sort of thing.,I love the course !!! I will pursue further python courses !!!",5,completer,131,pos,"{'language': 'en', 'score': 0.9999975483401615}",en,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9017}",0.9017,pos
140,2021-03-05,it's a great python basic learning course.,5,completer,42,pos,"{'language': 'en', 'score': 0.999995363533684}",en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
141,2021-03-05,it was nice going with courseera and online classes helped me a lot .thank you ,5,completer,79,pos,"{'language': 'en', 'score': 0.999997512840505}",en,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6486}",0.6486,pos
142,2021-03-04,I loved this course.. Thank you so much....,4,completer,43,pos,"{'language': 'en', 'score': 0.9999965420851624}",en,"{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.7506}",0.7506,pos
143,2021-03-04,I like this class.  Easy and useful,5,completer,35,pos,"{'language': 'en', 'score': 0.9999957542049498}",en,"{'neg': 0.0, 'neu': 0.265, 'pos': 0.735, 'compound': 0.8074}",0.8074,pos
144,2021-03-04,"While the instruction was great, I do believe there could have been a bit more explanation through some of the assignments. That said, such a large part of programming involves self-directed research online that it translates well to the real world. ",4,completer,250,pos,"{'language': 'en', 'score': 0.9999945382189357}",en,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7351}",0.7351,pos
145,2021-03-04,Great professor. Meaningful assignments. Actually easy to follow even if you start from scratch.,5,completer,96,pos,"{'language': 'en', 'score': 0.9999953143529976}",en,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.8519}",0.8519,pos
146,2021-03-04,It is a very good course for beginners,5,completer,38,pos,"{'language': 'en', 'score': 0.99999916380521}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",0.4927,pos
147,2021-03-04,Enjoyed the way Prof. Charles taught!,5,completer,37,pos,"{'language': 'en', 'score': 0.9999966777243807}",en,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.5562}",0.5562,pos
148,2021-03-04,it was much fun getting started with python,5,completer,43,pos,"{'language': 'en', 'score': 0.9999975820986882}",en,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,pos
149,2021-03-04,"This course was really great and I became quite interested in the Python programming language.
Now I can easily write simple Python code.
Thanks to Coursera and Dr.Chuck",5,completer,169,pos,"{'language': 'en', 'score': 0.9999947570713601}",en,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9133}",0.9133,pos
150,2021-03-04,Some parts could be cut out in video,4,completer,36,pos,"{'language': 'en', 'score': 0.9999950134916418}",en,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}",-0.2732,neg
151,2021-03-04,I enjoyed learning with a great python instructor here...,5,completer,57,pos,"{'language': 'en', 'score': 0.9999973215404977}",en,"{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.8126}",0.8126,pos
152,2021-03-04,It was a great exprience to me .i enjoy a lot .i learned from herea a lot of thing .Thank You sir .,5,completer,99,pos,"{'language': 'en', 'score': 0.9999945316188015}",en,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.8689}",0.8689,pos
153,2021-03-04,  The course help me dust up my memory on python. It helped me strengthen my foundations. The instructor has a special way of connecting with students. It was indeed surprising as he managed to pull this off even though the entire thing was completely online.  ,5,completer,261,pos,"{'language': 'en', 'score': 0.9999983405219398}",en,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.8316}",0.8316,pos
154,2021-03-04,Really awesome course for a beginner in Python. Basics but very important.,5,completer,74,pos,"{'language': 'en', 'score': 0.9999977950373511}",en,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.6526}",0.6526,pos
155,2021-03-04,Very Helpful. the instructor is amazing.Thanks,5,completer,46,pos,"{'language': 'en', 'score': 0.9999983299139353}",en,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}",0.4754,pos
156,2021-03-04,Excellent course. Concepts are taught in detail. Best beginners course.,5,completer,71,pos,"{'language': 'fr', 'score': 0.7142840603594923}",fr,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.836}",0.836,pos
157,2021-03-04,"Loved every moment of this course. It was simple and easy to grasp the concepts. Dr. Chuck's pedagogy is simply brilliant. Mind you this course only teaches you fundamentals and to become an expert in the concepts practice, practice and practice everyday.",5,completer,255,pos,"{'language': 'en', 'score': 0.9999983173469955}",en,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.891}",0.891,pos
158,2021-03-03,Clear instructions for starters. It really makes you feel Python is for Every one :),5,completer,84,pos,"{'language': 'en', 'score': 0.9999953071445545}",en,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.6808}",0.6808,pos
159,2021-03-03,Great!!!!,5,completer,9,pos,"{'language': 'en', 'score': 0.999995388715306}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
160,2021-03-03,Dr Chuck makes this course everything!!!  ,5,completer,42,pos,"{'language': 'en', 'score': 0.9999970230468151}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
161,2021-03-03,nice course for python beginner,5,completer,31,pos,"{'language': 'en', 'score': 0.9999944954487752}",en,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,pos
162,2021-03-03,"A great course, let me have a strong interest in Python, it will be of great help to my future professional study and work",5,completer,122,pos,"{'language': 'en', 'score': 0.9999948741716093}",en,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9531}",0.9531,pos
163,2021-03-03,"This course will be useful for the beginners of the python learners, ",5,completer,69,pos,"{'language': 'en', 'score': 0.9999988151317016}",en,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,pos
164,2021-03-03,this course very Helpful to improve my skill in Python Programming. ,5,completer,68,pos,"{'language': 'en', 'score': 0.9999947183807545}",en,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.7397}",0.7397,pos
165,2021-03-03,exceleent,5,completer,9,pos,"{'language': 'nl', 'score': 0.9999960275816546}",nl,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
166,2021-03-03,Very nicely and simply explained. Really enjoyed this course and learnt a lot!,5,completer,78,pos,"{'language': 'en', 'score': 0.9999968316625146}",en,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.7951}",0.7951,pos
167,2021-03-03,That is Amazing! Thanks a lot!,5,completer,30,pos,"{'language': 'en', 'score': 0.9999958783881717}",en,"{'neg': 0.0, 'neu': 0.292, 'pos': 0.708, 'compound': 0.8065}",0.8065,pos
168,2021-03-03,"Excelent, didactic, fun, awesome",5,completer,32,pos,"{'language': 'ca', 'score': 0.999994035145376}",ca,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.8126}",0.8126,pos
169,2021-03-03,Dr Chuck is one of the best tutors I have ever learned with!,5,completer,60,pos,"{'language': 'en', 'score': 0.9999971783222777}",en,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6696}",0.6696,pos
170,2021-03-03,"Thank you very much for this course. However, people who came to this course don't have any experience about coding at all. I think that the course should be taken from the beginning of python like what print means, what function means or how to write simple codes because some assignments were too hard to be completed. Since we don't learn how to code(we just examine the codes, we don't write them), the assignments become difficult.",4,completer,436,pos,"{'language': 'en', 'score': 0.999997754321797}",en,"{'neg': 0.049, 'neu': 0.889, 'pos': 0.063, 'compound': 0.2732}",0.2732,pos
171,2021-03-03,"The best of this course is actually the teacher, Charles knows how to keep his students entertained, laughing from time to time and of course learning each and every single session. He definitely makes Python look easy. Thank you so much for your effort, super enjoyable course!",5,completer,278,pos,"{'language': 'en', 'score': 0.9999967994966167}",en,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9758}",0.9758,pos
172,2021-03-03,The instructor is easy to follow.  The assistants provide very helpful feedback.  The exercises and quizzes reinforce the education presented in lecture.  Ready for the next course.  ,5,completer,183,pos,"{'language': 'en', 'score': 0.9999956912755706}",en,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.8173}",0.8173,pos
173,2021-03-03,"Understand about the basics of python3.0 language programming, gain the computer programming skills sequence, iteration, loop using(while, for) , function calling methods in the python programming",5,completer,196,pos,"{'language': 'en', 'score': 0.9999964811216848}",en,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.5267}",0.5267,pos
